X,Y,Join_Count,TARGET_FID,SSBid,ost,nord,CENTROID_X,CENTROID_Y,Shape_Leng,Shape_Area,Komm2016,Fylk2016
244500.0,6651500.0,1,95,22440006651000,2244000,6651000,244500,6651500,4000,1000000,0219,02
245500.0,6651500.0,1,96,22450006651000,2245000,6651000,245500,6651500,4000,1000000,0219,02
246500.0,6651500.0,1,97,22460006651000,2246000,6651000,246500,6651500,4000,1000000,0219,02
247500.0,6651500.0,1,98,22470006651000,2247000,6651000,247500,6651500,4000,1000000,0219,02
248500.0,6651500.0,1,99,22480006651000,2248000,6651000,248500,6651500,4000,1000000,0219,02
249500.0,6651500.0,1,100,22490006651000,2249000,6651000,249500,6651500,4000,1000000,0219,02
241500.0,6652500.0,1,142,22410006652000,2241000,6652000,241500,6652500,4000,1000000,0219,02
242500.0,6652500.0,1,143,22420006652000,2242000,6652000,242500,6652500,4000,1000000,0219,02
243500.0,6652500.0,1,144,22430006652000,2243000,6652000,243500,6652500,4000,1000000,0219,02
244500.0,6652500.0,1,145,22440006652000,2244000,6652000,244500,6652500,4000,1000000,0219,02
245500.0,6652500.0,1,146,22450006652000,2245000,6652000,245500,6652500,4000,1000000,0219,02
246500.0,6652500.0,1,147,22460006652000,2246000,6652000,246500,6652500,4000,1000000,0219,02
247500.0,6652500.0,1,148,22470006652000,2247000,6652000,247500,6652500,4000,1000000,0219,02
248500.0,6652500.0,1,149,22480006652000,2248000,6652000,248500,6652500,4000,1000000,0219,02
249500.0,6652500.0,1,150,22490006652000,2249000,6652000,249500,6652500,4000,1000000,0219,02
241500.0,6653500.0,1,192,22410006653000,2241000,6653000,241500,6653500,4000,1000000,0219,02
242500.0,6653500.0,1,193,22420006653000,2242000,6653000,242500,6653500,4000,1000000,0219,02
243500.0,6653500.0,1,194,22430006653000,2243000,6653000,243500,6653500,4000,1000000,0219,02
244500.0,6653500.0,1,195,22440006653000,2244000,6653000,244500,6653500,4000,1000000,0219,02
245500.0,6653500.0,1,196,22450006653000,2245000,6653000,245500,6653500,4000,1000000,0219,02
246500.0,6653500.0,1,197,22460006653000,2246000,6653000,246500,6653500,4000,1000000,0219,02
247500.0,6653500.0,1,198,22470006653000,2247000,6653000,247500,6653500,4000,1000000,0219,02
248500.0,6653500.0,1,199,22480006653000,2248000,6653000,248500,6653500,4000,1000000,0219,02
249500.0,6653500.0,1,200,22490006653000,2249000,6653000,249500,6653500,4000,1000000,0219,02
240500.0,6654500.0,1,241,22400006654000,2240000,6654000,240500,6654500,4000,1000000,0219,02
241500.0,6654500.0,1,242,22410006654000,2241000,6654000,241500,6654500,4000,1000000,0219,02
242500.0,6654500.0,1,243,22420006654000,2242000,6654000,242500,6654500,4000,1000000,0219,02
243500.0,6654500.0,1,244,22430006654000,2243000,6654000,243500,6654500,4000,1000000,0219,02
244500.0,6654500.0,1,245,22440006654000,2244000,6654000,244500,6654500,4000,1000000,0219,02
245500.0,6654500.0,1,246,22450006654000,2245000,6654000,245500,6654500,4000,1000000,0219,02
246500.0,6654500.0,1,247,22460006654000,2246000,6654000,246500,6654500,4000,1000000,0219,02
247500.0,6654500.0,1,248,22470006654000,2247000,6654000,247500,6654500,4000,1000000,0219,02
248500.0,6654500.0,1,249,22480006654000,2248000,6654000,248500,6654500,4000,1000000,0219,02
249500.0,6654500.0,1,250,22490006654000,2249000,6654000,249500,6654500,4000,1000000,0219,02
240500.0,6655500.0,1,291,22400006655000,2240000,6655000,240500,6655500,4000,1000000,0219,02
241500.0,6655500.0,1,292,22410006655000,2241000,6655000,241500,6655500,4000,1000000,0219,02
242500.0,6655500.0,1,293,22420006655000,2242000,6655000,242500,6655500,4000,1000000,0219,02
243500.0,6655500.0,1,294,22430006655000,2243000,6655000,243500,6655500,4000,1000000,0219,02
244500.0,6655500.0,1,295,22440006655000,2244000,6655000,244500,6655500,4000,1000000,0219,02
245500.0,6655500.0,1,296,22450006655000,2245000,6655000,245500,6655500,4000,1000000,0219,02
246500.0,6655500.0,1,297,22460006655000,2246000,6655000,246500,6655500,4000,1000000,0219,02
247500.0,6655500.0,1,298,22470006655000,2247000,6655000,247500,6655500,4000,1000000,0219,02
248500.0,6655500.0,1,299,22480006655000,2248000,6655000,248500,6655500,4000,1000000,0219,02
249500.0,6655500.0,1,300,22490006655000,2249000,6655000,249500,6655500,4000,1000000,0219,02
241500.0,6656500.0,1,342,22410006656000,2241000,6656000,241500,6656500,4000,1000000,0219,02
242500.0,6656500.0,1,343,22420006656000,2242000,6656000,242500,6656500,4000,1000000,0219,02
243500.0,6656500.0,1,344,22430006656000,2243000,6656000,243500,6656500,4000,1000000,0219,02
244500.0,6656500.0,1,345,22440006656000,2244000,6656000,244500,6656500,4000,1000000,0219,02
245500.0,6656500.0,1,346,22450006656000,2245000,6656000,245500,6656500,4000,1000000,0219,02
246500.0,6656500.0,1,347,22460006656000,2246000,6656000,246500,6656500,4000,1000000,0219,02
247500.0,6656500.0,1,348,22470006656000,2247000,6656000,247500,6656500,4000,1000000,0219,02
248500.0,6656500.0,1,349,22480006656000,2248000,6656000,248500,6656500,4000,1000000,0219,02
249500.0,6656500.0,1,350,22490006656000,2249000,6656000,249500,6656500,4000,1000000,0219,02
242500.0,6657500.0,1,393,22420006657000,2242000,6657000,242500,6657500,4000,1000000,0219,02
243500.0,6657500.0,1,394,22430006657000,2243000,6657000,243500,6657500,4000,1000000,0219,02
244500.0,6657500.0,1,395,22440006657000,2244000,6657000,244500,6657500,4000,1000000,0219,02
245500.0,6657500.0,1,396,22450006657000,2245000,6657000,245500,6657500,4000,1000000,0219,02
246500.0,6657500.0,1,397,22460006657000,2246000,6657000,246500,6657500,4000,1000000,0219,02
247500.0,6657500.0,1,398,22470006657000,2247000,6657000,247500,6657500,4000,1000000,0219,02
248500.0,6657500.0,1,399,22480006657000,2248000,6657000,248500,6657500,4000,1000000,0219,02
249500.0,6657500.0,1,400,22490006657000,2249000,6657000,249500,6657500,4000,1000000,0219,02
244500.0,6658500.0,1,445,22440006658000,2244000,6658000,244500,6658500,4000,1000000,0219,02
245500.0,6658500.0,1,446,22450006658000,2245000,6658000,245500,6658500,4000,1000000,0219,02
246500.0,6658500.0,1,447,22460006658000,2246000,6658000,246500,6658500,4000,1000000,0219,02
247500.0,6658500.0,1,448,22470006658000,2247000,6658000,247500,6658500,4000,1000000,0219,02
248500.0,6658500.0,1,449,22480006658000,2248000,6658000,248500,6658500,4000,1000000,0219,02
249500.0,6658500.0,1,450,22490006658000,2249000,6658000,249500,6658500,4000,1000000,0219,02
245500.0,6659500.0,1,496,22450006659000,2245000,6659000,245500,6659500,4000,1000000,0219,02
246500.0,6659500.0,1,497,22460006659000,2246000,6659000,246500,6659500,4000,1000000,0219,02
247500.0,6659500.0,1,498,22470006659000,2247000,6659000,247500,6659500,4000,1000000,0219,02
248500.0,6659500.0,1,499,22480006659000,2248000,6659000,248500,6659500,4000,1000000,0219,02
