239500,6640500,59.81994583616233,10.352368185671335
239500,6643500,59.846795625092454,10.348617666690844
240500,6638500,59.80267313702711,10.372628400333797
240500,6639500,59.81162337532521,10.371385307672837
240500,6640500,59.820573585639636,10.370141435340777
240500,6641500,59.829523767958605,10.36889678265123
240500,6642500,59.83847392227023,10.367651348916915
240500,6655500,59.95482337424382,10.35138932112118
241500,6637500,59.79434755398982,10.391630551227298
241500,6638500,59.803298043597806,10.390392965527791
241500,6639500,59.81224850535313,10.389154603774214
241500,6640500,59.821198939244105,10.387915465283486
241500,6641500,59.83014934525902,10.386675549371738
241500,6642500,59.83909972338614,10.385434855354307
241500,6646500,59.87490095678165,10.38046428450514
241500,6655500,59.955452095886976,10.369234712492839
241500,6656500,59.96440208234532,10.367983052646837
242500,6637500,59.79496984367746,10.409391163734979
242500,6638500,59.80392055577626,10.408158306693542
242500,6640500,59.82182189676058,10.405690272564575
242500,6641500,59.8307725256229,10.40445509411518
242500,6642500,59.839723126716535,10.403219140499903
242500,6643500,59.84867370002982,10.401982411035819
242500,6644500,59.85762424555115,10.400744905039154
242500,6654500,59.94712816963121,10.388326984772105
243500,6635500,59.777687789320986,10.429606496153356
243500,6636500,59.78663877825996,10.428379906796408
243500,6637500,59.79558973960627,10.427152548604207
243500,6638500,59.80454067334851,10.425924420900385
243500,6639500,59.81349157947516,10.424695523007768
243500,6640500,59.822442457974766,10.423465854248311
243500,6641500,59.83139330883582,10.422235413943234
243500,6642500,59.84034413204682,10.42100420141294
243500,6643500,59.849294927596226,10.419772215977044
243500,6644500,59.85824569547251,10.418539456954298
243500,6645500,59.8671964356641,10.417305923662715
243500,6646500,59.876147148159404,10.416071615419469
243500,6647500,59.88509783294688,10.414836531540915
243500,6653500,59.93880135915591,10.407409701542297
243500,6654500,59.947751849662666,10.40616916900659
244500,6636500,59.78725605953891,10.446137334014885
244500,6637500,59.796207241563344,10.444914702906074
244500,6638500,59.805158396101454,10.44369130521692
244500,6639500,59.81410952314188,10.442467140272763
244500,6640500,59.82306062267324,10.441242207398156
244500,6641500,59.83201169468414,10.440016505916837
244500,6642500,59.84096273916319,10.438790035151781
244500,6643500,59.84991375609894,10.437562794425096
244500,6644500,59.858864745479984,10.436334783058129
244500,6647500,59.88571754818014,10.432646118317008
244500,6648500,59.894668427227586,10.431415017586314
244500,6650500,59.9125701024746,10.428950493304498
244500,6652500,59.930471667180726,10.426482867368096
244500,6653500,59.9394224080521,10.425247889566105
244500,6654500,59.94837312125354,10.42401213429289
244500,6660500,60.00207681874285,10.41658123719641
245500,6635500,59.77891951826832,10.465112667437335
245500,6636500,59.787870947481316,10.463895527062533
245500,6637500,59.796822349336566,10.462677623710805
245500,6638500,59.80577372382286,10.461458956710798
245500,6639500,59.81472507092888,10.460239525390422
245500,6640500,59.823676390643385,10.459019329076751
245500,6641500,59.832627682955085,10.45779836709609
245500,6642500,59.84157894785268,10.456576638773909
245500,6643500,59.85053018532484,10.455354143434962
245500,6644500,59.85948139536025,10.454130880403063
245500,6645500,59.868432577947544,10.45290684900139
245500,6646500,59.87738373307536,10.45168204855218
245500,6647500,59.886334860732354,10.450456478376958
245500,6648500,59.89528596090707,10.449230137796407
245500,6650500,59.91318807876421,10.446775142697959
245500,6651500,59.92213909642374,10.445546486817438
245500,6652500,59.931090086555294,10.44431705780626
245500,6653500,59.94004104914747,10.443086854981088
246500,6636500,59.7884834418761,10.481654483011308
246500,6637500,59.79743506271474,10.48044130808781
